id,dayNumber,durationMinutes,attenuationRiskValue,initialRiskLevel,totalRiskValue,api_level,android_version,brand,model,user_id,timestamp,contact_date
3557,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3558,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3562,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3563,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3589,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3590,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3594,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3595,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3621,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3622,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3626,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3627,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3653,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3654,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3658,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3659,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3660,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3661,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/1/2020 11:46,11/30/2020 0:00
3777,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3778,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3782,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3783,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3809,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3810,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3814,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3815,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3843,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3845,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3853,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3855,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3892,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3894,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3902,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3904,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3905,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3907,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3915,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3917,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3956,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3958,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3966,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3968,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3969,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3971,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3979,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3981,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3983,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
3985,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4003,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4004,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4008,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4009,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4035,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4036,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4040,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4041,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4067,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4068,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4072,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4073,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4074,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4075,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 1:03,11/30/2020 0:00
4588,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4589,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4593,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4594,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4620,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4621,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4625,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4626,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4652,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4653,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4657,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4658,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4684,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4685,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4689,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4690,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4716,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4717,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4721,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4722,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4723,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4724,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4729,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4730,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4731,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4732,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4758,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4759,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4763,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4764,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4790,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4791,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4795,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4796,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4822,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4823,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4827,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4828,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4854,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4855,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4859,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4860,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4886,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4887,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4891,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4892,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4893,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4894,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4899,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4900,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4901,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4902,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4928,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4929,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4933,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4934,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4960,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4961,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4965,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4966,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4992,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4993,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4997,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
4998,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5024,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5025,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5029,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5030,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5056,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5057,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5061,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5062,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5063,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5064,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5069,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5070,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5071,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5072,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5098,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5099,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5103,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5104,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5130,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5131,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5135,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5136,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5162,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5163,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5167,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5168,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5194,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5195,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5199,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5200,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5226,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5227,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5231,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5232,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5233,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5234,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5239,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5240,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5241,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5242,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:58,11/30/2020 0:00
5268,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5269,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5273,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5274,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5300,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5301,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5305,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5306,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5332,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5333,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5337,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5338,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5364,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5365,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5369,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5370,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5396,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5397,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5401,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5402,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5403,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5404,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5409,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5410,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5411,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5412,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 7:59,11/30/2020 0:00
5453,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5454,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5458,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5459,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5485,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5486,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5490,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5491,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5517,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5518,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5522,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5523,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5549,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5550,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5554,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5555,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5581,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5582,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5586,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5587,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5588,18596,30,67,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5589,18596,30,73,2,224,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5594,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5595,18596,30,67,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
5596,18596,30,73,2,196,29,10,HUAWEI,LIO-L29,4179b801a26f7905,12/2/2020 8:00,11/30/2020 0:00
